word	x	y	nearest
finder	4.073835482075355	74.55417303216693	0.992
therealroseanne	73.20568052642012	-19.44522415703198	0.870
sooner	31.40983501394366	44.4426698515694	0.974
nation	-52.442018811798654	-98.49850598340036	0.870
moron	-47.626612772719845	-18.954755466307184	0.979
qualified	0.27728071341438115	44.874095388790984	0.939
course	40.72237456791425	-81.42713775623287	0.953
drilling	-21.381025114374495	80.76154067910284	0.979
israelipm	-9.942245522744148	20.922836397205938	0.984
not	-75.8660658212536	-55.93150043374274	0.818
grows	10.78721966777518	38.10110564248275	0.956
now	-67.62482711858078	-80.96308722581635	0.794
hall	34.866647329225835	-75.00989191588485	0.974
developments	-16.191446736397026	88.42041690359163	0.974
term	-25.241426620653268	-72.79599951086163	0.922
equality	79.87421269808667	24.018698766850893	0.960
thankful	16.16840945553802	70.07196692514724	0.908
reince	-3.711080247057828	47.85313643778765	0.962
drop	-85.16910020863732	-28.656641579854444	0.955
sweetheart	70.2629878725439	-21.089109675216633	0.882
ppp	-43.47034775353569	84.37483885100508	0.973
amnesty	-22.494075517802532	-78.96741896386483	0.970
filibuster	8.059834181335562	60.38754037916725	0.969
domain	-47.25781667002486	40.8767768506015	0.995
square	29.120310468186968	-30.00994362969092	0.988
fired	-62.30841187861814	-49.77492482028215	0.899
profiling	23.687581027434174	86.66855797946012	0.985
challenged	64.36195076039394	23.789933156928434	0.915
nashua	18.48360132786623	65.86485358773731	0.978
crushing	40.67368928354867	49.340955951605196	0.962
trumpturnberry	18.610970005605665	-52.628708338298644	0.984
challenges	6.46332586534809	14.842634793348335	0.955
richly	49.895446760618015	13.68171759428797	0.953
fires	5.801960969497669	71.34421720470246	0.960
sponsor	83.8585462191118	54.70888440500544	0.930
begun	15.3006325151938	87.72636919624253	0.909
year	48.22568892043907	-71.31655184702336	0.890
happen	-87.17815331145401	-49.49129926676194	0.914
worried	-72.74389654732941	23.949574319753882	0.945
tried	-57.10010904799473	-24.99413786494514	0.955
canada	5.3542219323314875	-71.44634441341847	0.970
living	7.468042869129495	-65.43031114977406	0.990
shown	-61.772039439467825	54.658174686560415	0.946
opened	17.496975706227406	-19.059669311353133	0.981
space	-7.183919044640703	11.057521767124332	0.984
factory	43.223271025273256	80.13457155818926	0.975
looking	19.945189177646416	-38.0549715995874	0.854
replacing	69.84246525540985	29.424497677787357	0.979
investigation	-29.787636805915987	-62.2496282175047	0.958
hacked	-42.27736500205498	46.02103330442532	0.974
formula	43.38818858544452	42.08859836109257	0.957
current	-13.74735978010399	-12.144548308023383	0.972
receiving	9.697655605330592	1.0777355866874057	0.975
correct	-54.9972217681393	-44.098957569303394	0.939
shows	-25.60440202139466	-65.37696088073811	0.938
rebuilding	-22.686103321492137	38.065441947767205	0.937
earlier	-1.108695426325474	16.068005449639006	0.982
monster	37.8590477663596	-79.6191408223838	0.993
unexpected	75.64743805115951	51.39556564023955	0.964
siege	95.7493758597624	0.8917344295563764	0.933
contain	40.457048286448526	59.847508137305645	0.980
material	29.726166057631104	54.43898140663629	0.972
possibility	-10.395414547161398	77.08337770750884	0.974
quite	-38.886789249402675	38.24715608639377	0.970
dig	74.29383062272436	-3.62298565861088	0.950
california	8.44608111042641	-67.63594626535216	0.973
obligation	31.40929431588043	9.835381684476742	0.936
unnamed	37.196775743825285	21.75695846349383	0.972
care	-55.75637488764695	-85.74378728288512	0.865
partner	-5.644193926138695	93.2322999370033	0.971
fraudulent	-42.52858338371049	18.755003934197294	0.983
training	0.7977139398905517	-0.6853218582627656	0.985
morningjoe	52.54258712831443	16.949222504752566	0.977
language	-47.219854738488735	32.747557202631796	0.971
deck	-36.48198398025765	84.05457644628041	0.991
transition	-7.482525393384099	56.77731660608952	0.980
honest	-41.56393007980117	-42.50937243734642	0.939
turn	-86.87329937543092	-41.647757456575505	0.945
lindsey	-60.21667871009076	8.13713938142428	0.988
place	32.326979347320915	-64.60014803656037	0.855
massive	-27.26858681925955	-94.52519839973172	0.942
swing	-17.352810199871225	96.19400303016839	0.939
global	-33.4584600378888	-82.10843152648225	0.960
think	-84.73562117398048	-54.833806029217854	0.858
waited	31.314125656421222	9.593708214576898	0.907
first	15.56043223536406	-84.78926010718145	0.770
blind	-27.385988918373975	12.436524887020829	0.970
constantly	-48.14105977722633	-14.15103130797676	0.982
saving	-9.390631729042692	-2.38235935455705	0.977
xl	-27.428086948289558	52.91384568904098	0.985
fleeing	56.4540511807786	72.38576677167839	0.972
spoken	-59.33982972524294	55.7001075793988	0.942
yourself	-79.09277756518841	-61.010733860626104	0.898
opec	-13.81534624614219	-78.7235036773928	0.969
soaring	-25.345336893040106	69.16181334479705	0.985
long	-47.22274573987554	-75.84260211762042	0.765
directly	-25.492930705325726	32.112879281727416	0.972
suing	-6.71180753663042	55.581868412308204	0.974
vote	-94.15135623471173	-16.53671639347452	0.825
impossible	-10.450463145035524	40.481460189621714	0.941
sounds	-55.691597462669456	-12.365506597025227	0.939
drove	-1.9667150375163882	85.85897163722966	0.979
open	21.817079147333377	-83.35192818976138	0.925
tomorrow	47.30718042361911	-55.68639440447554	0.933
ripping	-22.464358052937396	-16.947756325948447	0.956
size	-28.796413665131823	21.69663308383534	0.977
city	36.759506736263894	-77.89041780313178	0.948
given	-41.77430939708595	-77.45055657976283	0.918
officials	-16.856506515238124	-32.653303643266774	0.982
silent	-41.56998173108273	-72.18464429358318	0.958
caught	-58.318243542847064	-42.59901307491377	0.967
fm	98.51929257971727	21.493821998861666	0.962
anyone	-75.37862197397162	-58.32823935312866	0.937
citi	63.762652425106076	52.48339390275679	0.986
cooling	73.38951471633754	41.92567855052214	0.978
draft	74.58029309454643	-33.029800927290935	0.825
convention	34.896377825645175	-57.77718497473412	0.963
legally	77.90137291253987	15.314337139305334	0.926
white	26.72267471206267	-87.38003251383633	0.804
cite	75.92796022104429	-17.739361242350007	0.906
friend	15.590092920574422	-42.360636307783025	0.883
gives	-71.03163764173785	-34.85418440936123	0.960
fraction	37.590967846580064	71.01625852568438	0.946
mostly	-7.139761957634694	66.88386659870089	0.942
that	-77.77487961008899	-54.17727606158391	0.837
pittsburgh	-14.28744055801566	20.790120496736865	0.989
season	47.751764342465414	-69.6320222911138	0.920
memo	30.679817586009733	46.21554263285232	0.979
surges	-32.4965448290352	47.71551065859116	0.980
proving	-24.74132951163632	68.19646611355854	0.956
meddling	-57.22489866241572	42.10442431348925	0.956
released	-32.42116491616988	-65.88033559568302	0.948
criticize	30.563889400182315	22.08625628838142	0.966
fresh	-19.65923566748886	30.171765713007467	0.981
freeze	103.8958888243475	1.2528232728296385	0.961
representing	-26.571806928948103	56.024291250096674	0.970
appreciated	-46.11395160041986	-5.2726227461529085	0.964
infiltrate	94.09145309370832	-0.9759889922078228	0.874
television	38.20808528471288	-49.865932220363895	0.961
cartels	42.95201238759946	66.96395302671414	0.985
effective	-9.062608545052523	-26.84195747480117	0.965
buzzfeed	-39.261864221033605	64.34718861489995	0.982
optimism	-7.614066220747592	5.447694271764022	0.985
future	-52.45679213897386	-93.80506016747202	0.941
launching	74.47776588723536	57.22471846693502	0.959
were	-93.92144306108997	-7.572916405589707	0.800
slanted	72.99881585760895	46.403495666111	0.973
marines	-33.025556124342785	80.60556625150274	0.976
outcome	71.08681059018409	5.761589170631045	0.964
oath	66.37300838379926	4.254307054470495	0.912
pre	-25.901119868687186	29.900450520697376	0.978
gathering	74.51748913578517	54.492608533350136	0.956
unfairly	-55.06815698186193	24.355392932300678	0.962
premier	-1.0015548585798792	84.58955745830002	0.985
turned	-17.832711365770123	-72.8523442484974	0.950
reno	-26.38253581551881	88.26954906715766	0.979
sad	-47.65032001677254	-65.07353897410447	0.934
medical	-29.4122555661849	8.702137127474094	0.977
say	-86.1059095717638	-54.439910899628124	0.913
comedian	7.829029282453545	80.05663829286394	0.983
distorted	35.36529006879652	67.3989248727342	0.973
allen	40.0882830204958	37.44079851570691	0.967
breakfast	65.39934981308446	51.86703229982091	0.972
saw	38.4406295797431	-40.59218267984672	0.932
any	-70.01104906416754	-72.12033246211102	0.821
prosperity	7.6326498950510775	12.190575227956387	0.974
backontrackusa	24.797665086190605	37.043518535270024	0.982
efficient	68.16963940192824	-13.59954247162438	0.881
veteran	-19.171800767565756	16.984535499419483	0.985
ideas	-70.85277744890038	-21.631450406139713	0.920
instructed	62.267705686593544	45.833999528100264	0.923
note	27.982099395759647	55.46249186371354	0.975
equipment	-4.2872393496070105	82.36545933899889	0.973
potential	1.263992185026049	-8.921542478465762	0.950
take	-94.24311176267885	-46.54182010832744	0.911
online	-15.190270499003171	-45.12628307081112	0.967
wanting	-15.833560273360098	41.866900685311414	0.963
begin	-21.520193208255602	9.966450763028805	0.963
sure	-39.32364159823672	-38.06082676996032	0.838
multiple	-40.622490712833574	83.95337645305814	0.987
turnberrybuzz	-9.585208087202446	11.356391239443056	0.981
oppressive	65.28846161178556	9.80126756226283	0.979
normal	-13.943760885978469	78.41304331804913	0.979
track	-2.7865209669948254	-37.92882858304758	0.902
price	-11.860632697221098	-75.69438975813371	0.957
knew	-68.32416800608932	-41.54323463075303	0.963
paid	-27.734792245178742	-74.34031886894935	0.950
insanity	46.25628992971825	28.063367114491673	0.910
visitors	77.84576057945655	27.652896107032287	0.895
assault	-29.91470147632481	25.26776022509634	0.986
importantly	-48.3237680673849	55.43982994599954	0.936
occurred	70.41613167307452	37.19949967545329	0.984
stormed	53.018004668190635	52.856153254739944	0.953
knowingly	-51.04333747737742	9.123625614000455	0.976
mainstream	-42.93917590217336	15.919019082388534	0.938
icon	-8.563181587521875	8.371724502466815	0.965
cuban	-38.5651823640366	-0.25466154259948387	0.983
democratic	-14.889426524768737	-45.19270180836421	0.973
especially	3.9980664851134753	-62.280719297568844	0.959
considered	-46.582800318590955	21.260261025171843	0.971
average	-10.217590630616902	-41.40443821957405	0.977
proud	-44.621780053152875	-33.2315122371717	0.831
sale	-10.393909800435729	15.52585045033387	0.980
defeating	-4.7798355741894225	69.91264512581692	0.977
ways	-52.564291061404866	58.52466010593993	0.958
jumped	58.27914971081912	72.65848541061533	0.967
trumproast	75.71075318258579	-0.519859167507119	0.971
senior	-15.06520556020371	0.19039383249287778	0.990
typically	83.63890976342711	-18.52729744732542	0.843
rating	20.580445166088765	-60.780319941961	0.977
walking	22.341054182031794	55.2905912756211	0.961
shot	26.21326581527396	-38.35656909886735	0.963
surplus	39.98386216432764	81.17684965320552	0.970
show	41.16391371869546	-51.75138233900824	0.794
billyhallowell	70.84239630668466	80.88263733208345	0.953
bright	-15.871616761406358	49.22271989253748	0.920
inconsistent	72.14730810456375	40.358298153827434	0.978
hack	-37.925660806631306	16.420026106115	0.986
rushlimbaugh	-14.384429885325622	20.70030770984871	0.988
deportation	36.402495419788785	60.91419589149142	0.987
weapons	-10.837145839183957	-14.210225426922026	0.972
slow	-24.229601121575524	3.2572661570723445	0.970
brutally	36.63267936427754	47.71807836224406	0.967
gulf	87.18592902214804	14.554256123675435	0.977
knicks	59.9502454509446	-5.785055468055699	0.946
daily	4.0406055835446475	-51.75918319564314	0.981
treasure	-1.6780409525797928	0.739822377681983	0.980
state	35.153079777905106	-74.17968495201296	0.857
crime	-28.572893259855537	-90.4370688047283	0.947
only	-68.22123158223496	-57.45847073982234	0.825
going	-71.0594843182276	-78.9415546537531	0.807
believing	23.4701044878523	32.95140828742378	0.970
outrage	50.78706157990809	38.89403067402591	0.949
enthusiasm	9.044371371836029	0.29444482483399037	0.960
heartfelt	20.546182937348384	51.05678541065213	0.976
dispute	83.06423582198687	-23.67501943655728	0.865
palos	16.714331827822928	-24.223627233397256	0.995
correctly	-28.00551129209331	55.56207509957118	0.977
get	-97.00688087690578	-48.35992508960093	0.876
hostage	-33.89442018046146	82.57189856956897	0.986
revolutionized	58.05564585936287	82.0626207109753	0.959
routine	90.98762029980381	-35.927530345082154	0.900
begging	-16.938758479231016	21.183710283704634	0.963
truly	-54.66918088116623	-56.90519860653224	0.856
killers	-38.76958708070918	58.71267255194408	0.977
nearly	-47.49792807495033	15.303267171413651	0.978
gee	42.574085110293446	9.780561079948702	0.970
the_open	-15.670357023101106	83.5137526176583	0.980
hedge	54.75036917873094	44.942768100385976	0.982
enjoys	99.67826405952339	-16.04243303921092	0.924
celebrate	11.39838185272037	-17.199516977167974	0.929
prime	29.100546802752902	-75.81797661179866	0.987
reveal	59.51777379337797	19.828790201953638	0.963
regarding	5.1374034279506	-51.20074375482555	0.989
pinnacle	62.84067972459391	69.39887059428855	0.976
aluminum	-20.182045181233185	30.355009622264635	0.982
seldom	-3.9745293793014085	51.02644110860659	0.959
joebiden	-18.961255003984636	65.67303059098278	0.980
morning	49.00338901257636	-57.75252936404997	0.889
skyline	14.146714703883621	-52.044133777049396	0.982
miles	-5.364345914155662	-7.246726801099532	0.985
ruddy	103.0981942575584	12.789412859741113	0.956
discussing	48.332826374045744	-46.941770640538145	0.914
vision	-21.341635621922528	-27.7987044523152	0.968
conviction	60.36593119288509	-0.46020404946332183	0.924
honesty	6.247453865080849	-32.65155039065582	0.981
physically	84.231083876432	-15.378493212688577	0.915
notice	-60.76832697808915	-18.051173565788034	0.952
seat	-31.53561674631159	47.04389049144044	0.958
elected	-86.9092202865564	-17.573798132826894	0.898
college	-21.31892942531449	-59.369668674973795	0.982
declares	100.79767915286833	17.03346821868376	0.966
parking	59.513009204719474	14.408005828867386	0.966
saintanselm	-0.49413062874606695	98.18773033038521	0.974
stanley	74.00137832802912	40.076302510046574	0.983
surgery	-14.969024135692692	77.922688189593	0.981
sport	-41.617794485724744	73.26056148909805	0.960
wonder	-73.07755020878557	-44.60116804791524	0.953
fails	-56.81501839820301	23.770175286042022	0.978
mortgage	74.45055754434146	-24.563567367133302	0.860
farmers	12.003193281042256	13.915471379483193	0.958
crooked	-61.91503099125405	-55.26475145880828	0.946
jeter	-6.592508914477328	-33.792708159705356	0.982
review	22.949276942271037	-24.38104164784152	0.946
vaccines	-42.5273129008847	53.2985269508069	0.987
enough	-73.49577706592923	-52.69248756380315	0.943
un	4.0720284042657235	-51.26639483154043	0.991
simplifying	70.62120208440581	6.091870177883223	0.961
yesterday	40.51480184795749	-61.98585109258289	0.934
across	-16.720900556427498	-86.5563833459276	0.945
affordable	-11.258699243598931	52.97135760306925	0.966
punta	17.03792139059208	-18.547777447321554	0.995
legalized	72.37645945621612	4.684259297707177	0.976
infrastructure	-21.798130037821377	-29.93245660003504	0.976
jobs	-35.08592345290963	-97.17249923576362	0.908
fearless	51.07606617985245	12.991221864370235	0.925
screen	-45.01874751005678	4.081523653706032	0.976
killing	-20.34995702356416	-95.20332795309939	0.959
blame	-68.05900484537186	-13.473425483050816	0.955
adept	83.26016930218594	2.2848864863174545	0.964
dhsgov	-27.277762540778376	55.8995075684773	0.986
comm	3.538263063022463	75.94096180902254	0.987
article	23.852410721269507	-46.826480312332485	0.935
come	-95.51452510530648	-45.49152525868472	0.926
danamira	-60.07814294310818	5.790048426546699	0.979
reaction	60.504153918843	45.25607915091223	0.962
acquiring	66.8557262524337	67.20248369189667	0.983
fit	1.1138691415907316	45.22345843806258	0.950
kicking	4.066101332472448	54.97718145201407	0.973
many	-50.60174681606071	-71.92738654491546	0.753
region	68.57954296774918	49.93448947408093	0.973
according	-1.1150121766287213	-51.41222051211954	0.958
contract	-22.50379327714624	-1.764895230734099	0.976
comey	-30.60868374107297	-60.58694209840033	0.966
workplace	37.12461570838223	56.813734389990515	0.985
awards	0.6684144811978473	-68.99887525228024	0.987
comes	-68.60357866324648	-32.51225039233939	0.875
duty	17.228723792912678	50.12676346764277	0.907
capable	-50.148345809061084	57.44935920477894	0.949
pols	-58.973813238477774	-2.184932012039176	0.966
period	10.487741118405157	-5.863944628284881	0.953
enrollment	61.31680534060831	53.848310755242565	0.963
pol	34.081776037215725	67.06293874372753	0.975
strengthening	15.708426820094223	46.4167313001888	0.968
anti	-16.99485589809351	-59.6034961762849	0.978
approval	19.790133262049267	-61.73172444922594	0.976
cancel	-74.40976627665889	-5.3688106099095325	0.970
proved	44.64108285675536	8.521635131343473	0.908
poll	41.00531397260704	-76.88261122348052	0.877
consider	-83.31344967322339	-15.97229074307834	0.953
boat	63.4780196811344	17.66481380329558	0.937
considering	-62.15348922099279	8.134975911675486	0.966
sensible	53.786661792371085	43.00210549713785	0.974
tuning	64.99927970563728	20.817139161708795	0.947
cares	-63.52279250998233	-32.05840193636658	0.931
west	34.653924928864754	-75.70534814792882	0.980
rebuild	-24.647375500020786	-29.0164374048653	0.953
informed	-51.104150031641645	37.75693955482474	0.967
mark	10.066708054803021	-79.9675052877508	0.967
cared	57.20194046074985	-3.800698570197053	0.944
sentedcruz	-56.68406850830699	20.40838640911306	0.981
peaceful	-33.952827796926954	2.723317031559804	0.978
helicopter	-27.43439831612943	86.9230804489872	0.978
borders	-53.080657468730344	-89.88355702204417	0.924
hardly	-4.111550720144165	34.59023807552906	0.971
mary	-13.563352560995941	17.825808163041923	0.984
bullshit	-35.263575075099226	54.58160980537295	0.965
wants	-79.23699280012357	-41.27494229758163	0.862
direction	2.0117596676160714	36.032895354752405	0.864
unsafe	50.81594250025798	55.40701095814962	0.975
offered	-33.08550647317941	72.18620856649017	0.977
formed	56.671513828105326	54.64055714552959	0.952
dangerous	-34.7969913143366	-49.80307426105801	0.939
tiger	22.4385766006916	-28.07247225648824	0.984
minister	29.170248075103935	-75.91789643255295	0.987
hashtag	49.000832231119475	66.62543945556976	0.976
careful	-28.620806641216507	-5.232545938119581	0.949
irrelevant	-47.66495363604232	-19.06168748737172	0.979
former	-5.880043306648148	-53.252274449920996	0.984
those	-74.36222567888683	-74.39866623863526	0.902
talented	-37.534166429831046	-46.97328801254222	0.956
case	-52.892013975818436	-49.27037878234817	0.948
myself	2.93654849137211	-41.133937358952586	0.969
stacked	40.50513291605183	48.36540293029694	0.983
developing	6.679272247911113	54.86069860319448	0.968
endlessly	31.878428768581717	11.472589968628704	0.958
mount	47.227174402279836	39.869480661093405	0.957
cash	-9.853640247630894	-9.459205001283566	0.970
career	-15.218853101328106	-64.68719187022572	0.968
ongoing	91.4275269531291	19.5300638404405	0.962
policies	-22.609760687564272	-79.62072354346478	0.985
promising	36.819557206888454	31.389745475027716	0.975
newspaper	-2.0112151790929342	-6.683445735034246	0.981
investigating	55.313721361451876	0.8664234996550249	0.937
margin	-38.055680975542415	84.09999058962686	0.971
chateauemissary	60.144221523263234	39.315962743309	0.975
lowell	73.18818290240169	58.191234435763334	0.983
soil	91.21135745396342	21.461119348692254	0.928
engaged	-3.862979908236221	78.8787589877082	0.986
commander	5.612182716351046	-28.225299957247305	0.977
canceled	30.721219085221666	71.51561809339225	0.967
bias	-42.45734730553361	15.332534133645037	0.977
ironic	5.671799264953824	77.51682596932213	0.964
kenya	-42.82099209396321	-1.549659237275823	0.981
technology	69.91133145056216	47.84402871121216	0.946
ship	-37.50098366995721	56.782917662644714	0.960
worry	-94.24115129979995	-32.87995650489163	0.936
different	-14.102180652394125	-37.9577530613772	0.957
develop	-22.991848409436226	32.52896419143367	0.966
etc	-4.869450014103968	-78.3643699598426	0.985
pay	-90.85813010669942	-42.21407008463376	0.913
granted	15.644440950270239	79.85069428427632	0.943
reminded	55.621435377431325	11.890942711297066	0.894
same	-47.975313102313635	-75.8313644926004	0.844
surveillance	-49.17322394337211	28.18393444456482	0.978
pac	-38.95433715096798	21.801223326810696	0.985
speech	45.61518267870538	-61.25479719190032	0.888
underestimate	-12.952254959129652	37.81931077374583	0.965
buys	-32.42540603144828	47.70416979702941	0.977
regime	-11.234488261828956	-5.034048995840318	0.983
events	25.63990157340386	-54.093766536986855	0.983
week	47.60172805567666	-67.98273536931966	0.882
blatantly	55.6948737092406	12.28170119799418	0.959
putin	-51.68975429397235	-42.96379755193517	0.964
closest	87.88243694276991	30.984964613386175	0.955
singapore	7.795860425231781	101.07048923568387	0.958
driver	-8.037483525071808	69.66612048936696	0.981
driven	-42.5819689238668	46.05679767688989	0.988
running	-91.18176855550631	-17.877856357140125	0.872
anticipated	-44.61659041485884	64.23562214786519	0.963
totally	-42.03834801057424	-62.336145329795706	0.924
mentally	-37.61931536394226	65.75876336496383	0.982
drain	-27.146884313160214	16.80004696431149	0.952
daytona	9.333905864099968	73.47072875181499	0.987
nyrangers	52.019193821359245	36.339080540426856	0.947
largely	-16.0438510861744	62.48946247513136	0.977
charges	-32.93543899530315	5.216156969317938	0.977
random	59.609988647532056	-24.201799316956013	0.887
floor	-8.761934383407686	21.164821737523265	0.989
constitutional	-40.6190511594303	28.13805144245055	0.985
roughly	26.533505991035668	82.91631337169605	0.980
amounts	0.7758386755606083	6.415795253168142	0.967
accountable	65.12047201885777	25.702209944971177	0.955
costs	-11.137630592610877	-70.24239141788316	0.977
solve	-79.20672003023562	-22.500416319196358	0.966
fixing	-16.98731642744655	41.593055600578396	0.963
model	9.870539025208327	-38.17437936679533	0.989
amazed	78.58895877248581	16.84550675824029	0.969
charged	-34.38348015183151	80.03539018070319	0.984
gdp	-12.636542116283728	-12.225698161807667	0.980
yearly	85.69278756277309	57.004475528502596	0.941
gangs	-14.444350400024147	80.5494138052639	0.985
being	-36.85218619402738	-61.47386038936549	0.795
money	-56.44974347232042	-83.92654345192135	0.849
sicko	52.91500088829386	46.95456431606137	0.970
rest	-37.315184394927506	-24.794106732476124	0.906
sweeping	82.87742515498662	50.39185862622729	0.967
violent	-0.6798475751684355	-8.115308634578133	0.987
kill	-81.82540480720893	-29.470128251288283	0.962
handed	-8.661034569834609	58.77233887518661	0.965
touch	-5.1287258425329245	-101.49349823339743	0.968
speed	10.405681507020855	36.038728548007896	0.948
flgovscott	-29.36580608541863	55.626025512864686	0.963
captured	75.74356984300681	-23.373549056795376	0.788
weekly	19.162699651007657	-11.259893005604507	0.986
insight	-41.403566316043985	73.89286470803411	0.979
announcement	25.68557120154114	-33.0214911472547	0.911
death	-17.53609936155603	-63.67717528106888	0.984
clueless	-51.04809643095725	8.874232403183143	0.975
thinking	-69.43077664610239	-52.2018188994153	0.897
seems	-64.51944066388104	-30.739583685019195	0.957
except	-58.90251773143574	-31.65974874161232	0.946
trumpgolfla	29.464753988454394	-61.08262475965007	0.980
improvement	-19.56667072975344	78.35988568999826	0.986
lets	-37.032853988635985	-38.950223138108576	0.945
setting	25.552350130687127	-62.11802864812579	0.969
pile	76.24534683520922	-16.57153318003495	0.863
saddened	81.34649416991483	0.37754033224092637	0.927
johnnydamon	103.44583579462561	16.677656287331192	0.945
republic	-16.95304737347217	96.77006522537714	0.962
poised	83.85792426229462	23.729833275009362	0.942
real	-45.105463672150485	-98.11998493500602	0.830
grit	78.87403374012987	22.162822495554853	0.954
around	-49.24563116442703	-85.04381635797994	0.917
kills	43.21857685288887	75.34261194585434	0.963
desperately	-24.973074726704958	-26.546896267679834	0.963
read	-50.77286353579291	-48.23821095197662	0.810
sums	91.99403360364352	16.419979192232812	0.959
virginia	25.419642997685774	-72.01791205148211	0.973
admitting	-25.57977859300007	68.69162982776209	0.978
early	2.6549722098368775	-47.417780499011855	0.964
inflation	45.36347953587385	87.7967736494408	0.954
grid	-4.293920934138683	67.47747474825067	0.989
mom	-19.874264052061864	60.46293365275272	0.970
world	5.124786592685023	-92.65823464150407	0.837
accepted	22.325681368212933	86.25415372571963	0.961
disappointed	-6.3061900208594865	45.48644006746355	0.910
pierstonight	99.66195900988308	-15.202145530645293	0.943
ruled	14.148259944542751	87.17352137536749	0.958
fortune	-24.705162110316063	-18.696554960158387	0.976
intel	-35.07040747328612	20.10895095153594	0.988
pounds	91.71166061739068	15.97938386719828	0.976
patrick	-37.79413421726836	78.76055095737237	0.978
maintained	82.82243976657513	44.982562162964804	0.962
server	-44.641462455194784	9.014556366237956	0.976
annually	-9.884370369623076	71.37135885007818	0.991
chamber	13.464494305434236	94.22169844743225	0.965
benefit	-25.61492567436777	46.91129868418276	0.971
laughing	-13.433462772956233	-79.4424667241206	0.850
fully	-23.410991085896054	-77.00436107854846	0.964
served	7.051066391484073	63.91693177230411	0.910
endorsed	-6.76709734629334	-52.72170949137672	0.963
obstruct	28.23300426700345	30.146280981300627	0.958
exposed	-61.1044603588264	54.85252611308894	0.955
confused	23.601590377969828	33.4865484858983	0.975
moving	-2.1184748267069775	-38.13813035939958	0.915
competition	-21.476932212592555	9.535294068141166	0.964
realdonaldtrump	-102.22041525121918	-24.809559884510247	0.742
cruz	-61.768404195748914	-53.71327592020186	0.946
cowboys	45.06297943995336	40.489796161353595	0.982
process	-33.83752026974254	-22.60834637721568	0.978
informant	100.74924749405037	12.790540501838995	0.938
thinks	-62.99218817363582	-32.88366955603752	0.924
booming	81.08728116806908	64.93215790777334	0.905
provided	68.83040114851174	52.54039413641533	0.984
confirm	40.90047994954669	26.823611311470827	0.965
noon	28.0996470025439	-31.687993332625744	0.964
recorded	-34.840180922933584	74.27004640040255	0.969
legal	-13.124804278592057	-70.81457808751084	0.979
conservative	-30.83984503750263	-38.61525497537573	0.982
critical	-33.31974503742014	-7.790485362863016	0.983
deficit	-19.9464343131441	-91.29914663839803	0.968
provides	-41.533024672328516	82.35473582747245	0.989
picks	-6.489587106536347	17.703694398222233	0.979
restoring	-18.474870407196637	92.30012214431055	0.955
freed	10.11177196495866	82.41385288417865	0.986
destroys	29.23213727150271	31.346905980939493	0.962
biased	-44.69439987066157	-63.44202759984137	0.968
football	-5.129426850247222	-20.975183074698627	0.981
business	-45.141268087396654	-98.06144208822737	0.857
quit	-55.47481539568492	-24.91720267080921	0.962
sheena	29.87024843302846	56.78969594308384	0.987
communicate	81.51819048756212	9.07982178747582	0.908
hunt	-11.202892408025358	-98.13678515841765	0.972
broken	-29.972708135045913	-34.49146531347234	0.968
leadership	-52.94605359255714	-93.227696760936	0.902
resign	-63.71972740747733	33.986281828940484	0.966
found	-14.085533604272422	-63.871182962117594	0.945
raul	61.58573615053411	0.9350621258581872	0.974
exciting	-42.1111223765901	-54.096882152504016	0.906
on	40.053551530600636	-56.61752981328874	0.725
ok	-7.513126456537136	-34.65345960108371	0.967
package	-21.99312787485812	89.55251663507065	0.987
of	-0.97026907292591	-96.8199986132879	0.640
industry	-25.09620668168392	-24.605185720595042	0.964
timetogettough	38.07488516671163	-62.65056236505664	0.962
addition	1.313950485299166	-14.293909988990782	0.963
fundraisers	-33.50545956566821	73.22870061653447	0.980
muslims	-20.927490530709914	30.34147265638555	0.982
medicare	-17.111399160948697	-25.804961128697	0.977
stand	-87.65278043697116	-40.67532441187335	0.936
act	-56.37918619712068	-79.32080893452593	0.961
referred	-63.64846230647017	24.36738015920595	0.970
deranged	93.22752640080053	13.99102145051293	0.961
road	-6.520816207056366	-0.152305909067982	0.966
organizers	83.12352545730475	4.643154277137352	0.905
outlook	13.248742536469273	94.14586533470364	0.977
decimated	75.03518719581236	43.081581180130954	0.935
fundraising	-32.84121817080497	22.718472105750603	0.988
image	61.31471330268182	42.88513360787736	0.935
child	-41.18606754420423	6.4293291064361755	0.980
blessed	20.17591793513267	66.83026739789187	0.971
ewerickson	-14.236118219925805	16.599703745789792	0.977
accounts	-25.12704560214023	69.5122238556374	0.986
determine	105.29067957229236	-1.26395099223499	0.871
parties	23.11502385372855	81.18554857146209	0.974
financial	6.353795962799896	-71.45102974360667	0.978
your	-45.85870408143179	-29.053361282247796	0.709
newscast	84.5234539926326	-9.021157632757618	0.882
legacy	-27.97042359002622	20.77727613491585	0.987
her	-62.92558614236086	-49.95950294948052	0.826
area	13.53658819815314	-52.86206729046645	0.984
weekend	43.92230573012359	-68.41369663363007	0.963
there	-65.97445584310964	-66.02348667328336	0.808
disposed	71.64990437992599	51.16384021728202	0.954
start	-86.35506844236069	-41.978482589618935	0.869
racist	-25.454977511648234	-53.93080164634982	0.980
low	-25.87622213614768	-85.044173635036	0.911
marilu	57.670904937223945	4.405168462930204	0.961
